id,source,username,date,period,groupe_politique,text,keyword_matches,stance,intensity,target,frame,confidence,notes,depute_name
172,twitter,caronaymericoff,2024-04-04,P3_post_cij,LFI-NFP,"C’est le gouvernement israélien, déjà responsable de génocide, qui refuse aujourd’hui la signature d’un cessez-le-feu en s’opposant au retour des Palestiniens déplacés par la dernière offensive israélienne dans la bande de Gaza.
Volonté d’épuration ethnique.","['palestiniens' 'israelien' 'israel' 'gaza' 'palestinien' 'israelienne'
 'gouvernement israelien' 'bande de gaza' 'genocide' 'cessez-le-feu']",,,,,,,
173,twitter,mbompard,2024-04-19,P3_post_cij,LFI-NFP,"Ce menteur de Xavier Bertrand continue de calomnier la France insoumise, qui a appelé à la libération des otages détenus par le Hamas depuis le premier jour.

Mais il est toujours incapable d’appeler au cessez-le-feu face au massacre en cours à Gaza.",['gaza' 'hamas' 'otage' 'otages' 'massacre' 'cessez-le-feu'],,,,,,,
174,twitter,caronaymericoff,2024-03-14,P3_post_cij,LFI-NFP,"Je me suis rendu à @sciencespo ce matin pour apporter mon soutien aux étudiantes et aux étudiants qui se mobilisent pour la paix à Gaza et qui ont été injustement accusés d’antisémitisme suite à un incident monté en épingle dans le but de discréditer leur action. 
Bravo à toutes les voix et les énergies qui œuvrent pour que cessent les massacres d’innocents en cours à Gaza.
Et merci à la direction de Sciences Po pour sa réactivité et son accueil.",['gaza' 'antisemitisme' 'massacre'],,,,,,,
175,twitter,legavrejerome,2024-04-19,P3_post_cij,LFI-NFP,"Convocation par la police de Rima Hassan : ce climat d’intimidation, de répression d’état et de criminalisation de toutes celles et ceux qui exigent l’arrêt du massacre des palestiniens est inacceptable ! Ils ne nous feront pas taire ! #SoutienRima",['palestiniens' 'palestinien' 'massacre'],,,,,,,
176,twitter,mathildepanot,2024-02-12,P3_post_cij,LFI-NFP,"🇵🇸 1,4 millions de palestiniens coincés à Rafah.

Sans eau, électricité, médicaments. 
Netanyahu décide d’y lancer une offensive meurtrière.

Le risque génocidaire se concrétise de plus en plus chaque jour.

Jamais nous ne nous tairons devant ces massacres de masse.",['palestiniens' 'palestinien' 'netanyahu' 'massacre' 'rafah'],,,,,,,
177,twitter,portes_thomas,2024-03-28,P3_post_cij,LFI-NFP,"Des nouvelles de « l’armée la plus morale du monde » ? À Gaza des recueils de poèmes sont distribués aux soldats israéliens incitent au meurtre des Gazaouis.
Ce n’est pas une armée, ce sont des fanatiques qui veulent éradiquer le peuple palestinien.  courrierinternational.com/ar…",['israelien' 'israel' 'israeliens' 'gaza' 'palestinien'],,,,,,,
178,twitter,legavrejerome,2024-04-25,P3_post_cij,LFI-NFP,"Le combattant de l’arrière… Celui qu’on n’a ni vu ni entendu dans les nombreuses manifestations contre le génocide des palestiniens se rappelle aujourd’hui qu’il y a un massacre. Mais c’est pour dénoncer LFI ; ce petit opportuniste se dit qu’il y a peut être des galons et une place à gagner en se joignant à la meute. C’est toujours mieux d’être du côté du manche…
L. Deffontaine ne veut pas être associé à LFI ? Ça tombe bien ! On ne veut rien avoir à faire avec lui.",['palestiniens' 'palestinien' 'genocide' 'massacre'],,,,,,,
179,twitter,alma_dufour,2024-02-09,P3_post_cij,LFI-NFP,"27 000 morts, 500 000 personnes qui sont menacées de famine par le blocus, si Israël finit par tuer des centaines de milliers de personnes elle dira encore qu’il ne faisait que se défendre. L’histoire la jugera. Nous avons notre conscience pour nous. #CEASEFIRE_NOW",['israel' 'famine' 'blocus'],,,,,,,
180,twitter,alma_dufour,2024-04-27,P3_post_cij,LFI-NFP,"Et bien qu’elle aille à Gaza avec sa famille maudite, qu’elle emmène sa nièce aussi, voir s’ils ont de la chance, ou de l’eau. 

Ps : si les Waffen SS qui ont créé son parti n’avaient pas commis la Shoah on en serait pas là",['gaza'],,,,,,,
181,twitter,portes_thomas,2024-02-28,P3_post_cij,LFI-NFP,30.000 palestiniens assassinés à Gaza.,['palestiniens' 'gaza' 'palestinien'],,,,,,,
182,twitter,caronaymericoff,2024-03-15,P3_post_cij,LFI-NFP,"Beaucoup trop long @Meyer_Habib, je n’ai vraiment pas le temps de répondre point par point à vos élucubrations, mensonges et accusations.

Je retiens donc l’essentiel : le fait que vous confirmez et assumez votre amitié avec le criminel Netanyahou, coupable (entre autres) d’orchestrer à Gaza un génocide qui a déjà fait des dizaines de milliers de victimes, essentiellement des enfants. Cela dit qui vous êtes.",['gaza' 'netanyahou' 'genocide'],,,,,,,
183,twitter,aurelientache,2023-11-14,P2_offensive,LFI-NFP,Intéressant. Cela bouge partout. #CeasefireInGazaNOW,['gaza'],,,,,,,
184,twitter,caronaymericoff,2023-11-17,P2_offensive,LFI-NFP,"LCP organisait un débat sur le thème « Israël/Hamas : qui va remporter la guerre des images ? », après la diffusion à l’Assemblée du film des atrocités du Hamas le 7 octobre.
Sur Twitter certains de mes propos en ont été extirpés et volontairement coupés pour en déformer le sens.

Cette entreprise malveillante fait précisément partie de la guerre de communication actuellement en cours, où les partisans du camp de la paix sont particulièrement ciblés.

Voici donc la réalité de mes interventions dans ce débat au cours duquel je rappelle l’importance du recul que les Parlementaires doivent avoir et où je demande au nom d’une vision équilibrée du conflit que les images des conséquences du bombardement à Gaza soient également diffusées aux parlementaires.",['israel' 'gaza' 'hamas' '7 octobre' 'bombardement'],,,,,,,
185,twitter,arnaultraphael,2023-11-18,P2_offensive,LFI-NFP,"Une foule immense (au moins 10 000 personnes) dans la rue à Lyon pour le cessez le feu et la solidarité avec la Palestine 🇵🇸🕊️

Paix et solidarité entre les peuples, partout !",['palestine'],,,,,,,
186,twitter,portes_thomas,2024-01-17,P2_offensive,LFI-NFP,"Les ministres changent, la ligne politique macroniste de soutien aux criminels de guerre israéliens continue. 
Vos mains sont tachées du sang des milliers de palestiniens massacrés et affamés par l’armée israélienne. 
L’histoire vous jugera comme complice d’un génocide.","['palestiniens' 'israelien' 'israel' 'israeliens' 'palestinien'
 'israelienne' 'armee israelienne' 'genocide' 'massacre']",,,,,,,
187,twitter,portes_thomas,2023-12-21,P2_offensive,LFI-NFP,L’Afrique du Sud annonce que des sanctions seront prises contre les citoyens qui combattent avec l’armée israélienne à #Gaza et se rendent coupables de crimes de guerre.  courrierinternational.com/ar…,"['israelien' 'israel' 'gaza' 'israelienne' 'armee israelienne'
 'crimes de guerre']",,,,,,,
188,twitter,guiraudind,2023-11-12,P2_offensive,LFI-NFP,"🇵🇸 Les attaques et les calomnies médiatiques et politiques contre moi ont des conséquences. Sur ma vie.

Des franco-israéliens membres d’une armée criminelle réalisant un nettoyage ethnique inscrivent mon nom sur un missile et menacent un parlementaire français. Ils seront déçus d’apprendre que quel que soit le degrés de danger, ma voix pour la Palestine ne s’éteindra pas, ne se taira pas, ne se réduira pas. J’appelle les politiques et les médias à prendre conscience des conséquences réelles de leurs manipulations sur mes déclarations.",['israelien' 'israel' 'israeliens' 'palestine'],,,,,,,
189,twitter,ersiliasoudais,2023-12-17,P2_offensive,LFI-NFP,"Madame la Ministre, vous êtes au courant qu'un agent du Quai d'Orsay a été tué sous les bombardements israéliens ?
Vous vivez dans la 4e dimension...
Cessez, s'il vous plaît, de parler du ""droit d'Israël à se défendre"", qui ne repose sur aucun fondement juridique.","['israelien' 'israel' 'israeliens' 'bombardement' ""quai d'orsay""
 'bombardements']",,,,,,,
190,twitter,abomangoli,2023-11-17,P2_offensive,LFI-NFP,"Tant que des civils seront pris pour cible, nous seront dans la rue pour défendre la paix. Face à l’urgence ce humanitaire absolue, #CessezLeFeu et libération des otages !
Pour défendre ce préalable à la construction d’une paix juste et durable, rdv place de la République à 14h30",['civils' 'otage' 'otages'],,,,,,,
191,twitter,mbompard,2023-11-26,P2_offensive,LFI-NFP,"La tribune des 18 diplomates français publiée hier est très claire : il n'y aura pas de règlement durable au conflit israélo-palestinien sans une solution politique négociée, conforme au droit international.",['israel' 'palestinien' 'droit international'],,,,,,,
192,twitter,a_saintoul,2023-12-30,P2_offensive,LFI-NFP,"2 enfants seulement ! Quelle sinistre dérision ! 
La #France doit agir concrètement pour un #cessezlefeu à #Gaza.",['gaza'],,,,,,,
193,twitter,caronaymericoff,2023-11-14,P2_offensive,LFI-NFP,"Ce que je ne remets évidemment nullement en cause, pas plus que l’horreur des actes terroristes que l’on y voit, qui sont insupportables, comme je l’explique par ailleurs.
Le tweet de LCP est sciemment trompeur, en coupant une de mes phrases dans un débat consacré à « la guerre des images ».
Dans cette séquence je demande que les députés puissent avoir une projection des images venues de toutes les parties du conflit, car la projection a été organisée par un député pro-Netanyahou, dans un but politique. Député qui n’a jamais eu un mot sur les crimes de l’armée israélienne à Gaza, en ce moment-même.","['israelien' 'israel' 'gaza' 'netanyahou' 'israelienne'
 'armee israelienne']",,,,,,,
194,twitter,portes_thomas,2024-01-18,P2_offensive,LFI-NFP,"Un matin classique à #Gaza. 
Les corps s’accumulent, dont une majorité de femmes et d’enfants. 
Voilà ce que cautionne la France par son silence assourdissant et son refus de condamner les criminels de guerre israéliens. 
Oui @steph_sejourne c’est un génocide. 
UN GÉNOCIDE !",['israelien' 'israel' 'israeliens' 'gaza' 'genocide'],,,,,,,
195,twitter,portes_thomas,2023-12-27,P2_offensive,LFI-NFP,"Tranquillement sur I24 une personne explique, sans que le journaliste n’intervienne, qu’il faut que les israéliens utilisent la bombe atomique sur Gaza car « personne ne doit habiter cette terre si ce n’est pas le peuple juif ».
Combien de temps cette chaîne va-t-elle continuer à être autorisée à émettre en France ?",['israelien' 'israel' 'israeliens' 'gaza'],,,,,,,
196,twitter,portes_thomas,2024-01-24,P2_offensive,LFI-NFP,"En 2022 la France a vendu 15,3 millions d’€ d’armement à Israël . 
La France est en effet signataire du traité sur le commerce des armes de 2013, qui interdit à un État de vendre des armes si celles-ci sont « dirigées contre des civils ». 
La France a-t-elle malgre tout livré ou vendu des armes à Israël depuis le 7 octobre, et lesquelles ?
Silence radio du ministère à la question posée par mon collègue @A_Saintoul.",['israel' '7 octobre' 'civils'],,,,,,,
197,twitter,sebastiendelogu,2023-11-05,P2_offensive,LFI-NFP,"Monsieur le Maire, cher @BenoitPayan ,

Avec @mbompard , nous vous demandons d’honorer la mémoire des palestiniennes et des palestiniens victimes des crimes de guerre de Tsahal.

Marseille doit, toujours, se tenir du côté de la justice, de la paix et du droit international !","['palestiniens' 'palestiniennes' 'tsahal' 'palestinien' 'palestinienne'
 'droit international' 'crimes de guerre']",,,,,,,
198,twitter,portes_thomas,2023-12-22,P2_offensive,LFI-NFP,"Abu Amir, le correspondant de l'UJFP à Gaza organisait les secours pour des centaines de personnes autour de sa maison à Nuseirat.

Ils viennent de recevoir l'ordre d'évacuer.
Ils vont partir sans savoir où, ni comment. Ils n'ont aucun abri.

Il faut faire cesser ce massacre.",['gaza' 'massacre'],,,,,,,
199,twitter,emmanfernandes,2023-11-16,P2_offensive,LFI-NFP,"🔴Ce samedi 18 novembre, à l'appel du collectif Palestine 67, nous appelons à 1 marche pour la #paix au Proche-Orient, pr 1 cessez-le-feu immédiat, pour la libération des otages, pr la protection des civils de Gaza & de Cisjordanie & la levée du blocus.

📍Rdv à Rivetoile à 14h !","['palestine' 'gaza' 'civils' 'cisjordanie' 'otage' 'otages' 'blocus'
 'cessez-le-feu']",,,,,,,
200,twitter,caronaymericoff,2023-12-22,P2_offensive,LFI-NFP,"M. Abitbol ça suffit: avec d’autres vous vous livrez à une opération de désinformation absolument pitoyable et dégueulasse, dans l’insinuation et sans la moindre démonstration évidemment. Je n’ai tenu aucun propos « abominable » à la sortie de la projection du film du 7 octobre. Peut-être que je n’ai pas dit ce que vous attendiez, en soutien au gouvernement fasciste de Netanyahou. Mais ça suffit maintenant: ces méthodes pour discréditer des adversaires sont celles des pires régimes. Et ça ne me fera pas taire: Netanyahou est un criminel de guerre. Sa place est en prison.",['netanyahou' '7 octobre'],,,,,,,
201,twitter,portes_thomas,2023-12-20,P2_offensive,LFI-NFP,"Ça fait longtemps que vous n’avez plus d’âme. 
Personne n’oubliera votre soutien inconditionnel à Israël, votre parade aux côtés des criminels de guerre et le refus d’une minute de silence en la mémoire d’Ahmed Abu Shamla.
Après le déshonneur, vous avez hier ajouté l’ignominie.",['israel'],,,,,,,
202,twitter,nathalieoziol,2023-10-11,P1_choc,LFI-NFP,"Absolument!
Le gouvernement israélien organise le « siège total » de Gaza, ce qui est contraire au droit international.
Nous refusons d’obéir à Macron, par la voix de la présidente de l’Assemblée nationale, qui demandent un « soutien inconditionnel » au gouvernement israélien","['israelien' 'israel' 'gaza' 'siege' 'gouvernement israelien'
 'droit international']",,,,,,,
203,twitter,arnaultraphael,2023-10-10,P1_choc,LFI-NFP,"Pendant ce temps là en Europe les néo-nazis se baladent oklm… (ce samedi 7 octobre à Sofia, en Bulgarie).

Pas une réaction, ni des médias, ni de la classe politique. Ça en dit long sur la volonté des divers gouvernements occidentaux de la lutte contre l’antisémitisme.",['7 octobre' 'antisemitisme'],,,,,,,
204,twitter,lachaudb,2023-10-10,P1_choc,LFI-NFP,"Merci à ma camarade @MathildePanot pour ses paroles fortes à l'Assemblée Nationale.
Condamnation de tous les crimes de guerre.
Compassion pour toutes les victimes.
Refus de la spirale de violence, des atrocités du Hamas, du siège de Gaza.
La France doit parler la voix de la paix",['gaza' 'hamas' 'siege' 'crimes de guerre'],,,,,,,
205,twitter,mathildepanot,2023-10-28,P1_choc,LFI-NFP,"Nous, insoumis, n’aurons pas à rougir devant l’Histoire car face à l’horreur, nous n’aurons eu qu’un seul mot d’ordre : Cessez-le-Feu ! 

#Gaza",['gaza' 'cessez-le-feu'],,,,,,,
206,twitter,matthiastavel,2023-10-19,P1_choc,LFI-NFP,"Au Parlement européen, les macronistes votent contre le cessez-le-feu et la position du secrétaire général de l'ONU !",['onu' 'cessez-le-feu'],,,,,,,
207,twitter,legavrejerome,2023-10-20,P1_choc,LFI-NFP,"Pour Marine Tondelier, la priorité : taper sur Mélenchon et LFI. Priorité qu’elle partage avec le pouvoir, la droite, le RN, et d’autres… c’est vrai, ce n’est pas comme si un « nettoyage ethnique » dénoncé y compris par l’ONU était en cours à Gaza… Chacun son camp et ses priorités…",['gaza' 'onu'],,,,,,,
