id,source,username,date,period,groupe_politique,text,keyword_matches,stance,intensity,target,frame,confidence,notes
186,twitter,portes_thomas,2024-01-17,P2_offensive,LFI-NFP,"Les ministres changent, la ligne politique macroniste de soutien aux criminels de guerre israéliens continue. 
Vos mains sont tachées du sang des milliers de palestiniens massacrés et affamés par l’armée israélienne. 
L’histoire vous jugera comme complice d’un génocide.","['palestiniens' 'israelien' 'israel' 'israeliens' 'palestinien'
 'israelienne' 'armee israelienne' 'genocide' 'massacre']",,,,,,
187,twitter,portes_thomas,2023-12-21,P2_offensive,LFI-NFP,L’Afrique du Sud annonce que des sanctions seront prises contre les citoyens qui combattent avec l’armée israélienne à #Gaza et se rendent coupables de crimes de guerre.  courrierinternational.com/ar…,"['israelien' 'israel' 'gaza' 'israelienne' 'armee israelienne'
 'crimes de guerre']",,,,,,
188,twitter,guiraudind,2023-11-12,P2_offensive,LFI-NFP,"🇵🇸 Les attaques et les calomnies médiatiques et politiques contre moi ont des conséquences. Sur ma vie.

Des franco-israéliens membres d’une armée criminelle réalisant un nettoyage ethnique inscrivent mon nom sur un missile et menacent un parlementaire français. Ils seront déçus d’apprendre que quel que soit le degrés de danger, ma voix pour la Palestine ne s’éteindra pas, ne se taira pas, ne se réduira pas. J’appelle les politiques et les médias à prendre conscience des conséquences réelles de leurs manipulations sur mes déclarations.",['israelien' 'israel' 'israeliens' 'palestine'],,,,,,
189,twitter,ersiliasoudais,2023-12-17,P2_offensive,LFI-NFP,"Madame la Ministre, vous êtes au courant qu'un agent du Quai d'Orsay a été tué sous les bombardements israéliens ?
Vous vivez dans la 4e dimension...
Cessez, s'il vous plaît, de parler du ""droit d'Israël à se défendre"", qui ne repose sur aucun fondement juridique.","['israelien' 'israel' 'israeliens' 'bombardement' ""quai d'orsay""
 'bombardements']",,,,,,
190,twitter,abomangoli,2023-11-17,P2_offensive,LFI-NFP,"Tant que des civils seront pris pour cible, nous seront dans la rue pour défendre la paix. Face à l’urgence ce humanitaire absolue, #CessezLeFeu et libération des otages !
Pour défendre ce préalable à la construction d’une paix juste et durable, rdv place de la République à 14h30",['civils' 'otage' 'otages'],,,,,,
191,twitter,mbompard,2023-11-26,P2_offensive,LFI-NFP,"La tribune des 18 diplomates français publiée hier est très claire : il n'y aura pas de règlement durable au conflit israélo-palestinien sans une solution politique négociée, conforme au droit international.",['israel' 'palestinien' 'droit international'],,,,,,
192,twitter,a_saintoul,2023-12-30,P2_offensive,LFI-NFP,"2 enfants seulement ! Quelle sinistre dérision ! 
La #France doit agir concrètement pour un #cessezlefeu à #Gaza.",['gaza'],,,,,,
193,twitter,caronaymericoff,2023-11-14,P2_offensive,LFI-NFP,"Ce que je ne remets évidemment nullement en cause, pas plus que l’horreur des actes terroristes que l’on y voit, qui sont insupportables, comme je l’explique par ailleurs.
Le tweet de LCP est sciemment trompeur, en coupant une de mes phrases dans un débat consacré à « la guerre des images ».
Dans cette séquence je demande que les députés puissent avoir une projection des images venues de toutes les parties du conflit, car la projection a été organisée par un député pro-Netanyahou, dans un but politique. Député qui n’a jamais eu un mot sur les crimes de l’armée israélienne à Gaza, en ce moment-même.","['israelien' 'israel' 'gaza' 'netanyahou' 'israelienne'
 'armee israelienne']",,,,,,
194,twitter,portes_thomas,2024-01-18,P2_offensive,LFI-NFP,"Un matin classique à #Gaza. 
Les corps s’accumulent, dont une majorité de femmes et d’enfants. 
Voilà ce que cautionne la France par son silence assourdissant et son refus de condamner les criminels de guerre israéliens. 
Oui @steph_sejourne c’est un génocide. 
UN GÉNOCIDE !",['israelien' 'israel' 'israeliens' 'gaza' 'genocide'],,,,,,
195,twitter,portes_thomas,2023-12-27,P2_offensive,LFI-NFP,"Tranquillement sur I24 une personne explique, sans que le journaliste n’intervienne, qu’il faut que les israéliens utilisent la bombe atomique sur Gaza car « personne ne doit habiter cette terre si ce n’est pas le peuple juif ».
Combien de temps cette chaîne va-t-elle continuer à être autorisée à émettre en France ?",['israelien' 'israel' 'israeliens' 'gaza'],,,,,,
196,twitter,portes_thomas,2024-01-24,P2_offensive,LFI-NFP,"En 2022 la France a vendu 15,3 millions d’€ d’armement à Israël . 
La France est en effet signataire du traité sur le commerce des armes de 2013, qui interdit à un État de vendre des armes si celles-ci sont « dirigées contre des civils ». 
La France a-t-elle malgre tout livré ou vendu des armes à Israël depuis le 7 octobre, et lesquelles ?
Silence radio du ministère à la question posée par mon collègue @A_Saintoul.",['israel' '7 octobre' 'civils'],,,,,,
197,twitter,sebastiendelogu,2023-11-05,P2_offensive,LFI-NFP,"Monsieur le Maire, cher @BenoitPayan ,

Avec @mbompard , nous vous demandons d’honorer la mémoire des palestiniennes et des palestiniens victimes des crimes de guerre de Tsahal.

Marseille doit, toujours, se tenir du côté de la justice, de la paix et du droit international !","['palestiniens' 'palestiniennes' 'tsahal' 'palestinien' 'palestinienne'
 'droit international' 'crimes de guerre']",,,,,,
198,twitter,portes_thomas,2023-12-22,P2_offensive,LFI-NFP,"Abu Amir, le correspondant de l'UJFP à Gaza organisait les secours pour des centaines de personnes autour de sa maison à Nuseirat.

Ils viennent de recevoir l'ordre d'évacuer.
Ils vont partir sans savoir où, ni comment. Ils n'ont aucun abri.

Il faut faire cesser ce massacre.",['gaza' 'massacre'],,,,,,
199,twitter,emmanfernandes,2023-11-16,P2_offensive,LFI-NFP,"🔴Ce samedi 18 novembre, à l'appel du collectif Palestine 67, nous appelons à 1 marche pour la #paix au Proche-Orient, pr 1 cessez-le-feu immédiat, pour la libération des otages, pr la protection des civils de Gaza & de Cisjordanie & la levée du blocus.

📍Rdv à Rivetoile à 14h !","['palestine' 'gaza' 'civils' 'cisjordanie' 'otage' 'otages' 'blocus'
 'cessez-le-feu']",,,,,,
200,twitter,caronaymericoff,2023-12-22,P2_offensive,LFI-NFP,"M. Abitbol ça suffit: avec d’autres vous vous livrez à une opération de désinformation absolument pitoyable et dégueulasse, dans l’insinuation et sans la moindre démonstration évidemment. Je n’ai tenu aucun propos « abominable » à la sortie de la projection du film du 7 octobre. Peut-être que je n’ai pas dit ce que vous attendiez, en soutien au gouvernement fasciste de Netanyahou. Mais ça suffit maintenant: ces méthodes pour discréditer des adversaires sont celles des pires régimes. Et ça ne me fera pas taire: Netanyahou est un criminel de guerre. Sa place est en prison.",['netanyahou' '7 octobre'],,,,,,
201,twitter,portes_thomas,2023-12-20,P2_offensive,LFI-NFP,"Ça fait longtemps que vous n’avez plus d’âme. 
Personne n’oubliera votre soutien inconditionnel à Israël, votre parade aux côtés des criminels de guerre et le refus d’une minute de silence en la mémoire d’Ahmed Abu Shamla.
Après le déshonneur, vous avez hier ajouté l’ignominie.",['israel'],,,,,,
202,twitter,nathalieoziol,2023-10-11,P1_choc,LFI-NFP,"Absolument!
Le gouvernement israélien organise le « siège total » de Gaza, ce qui est contraire au droit international.
Nous refusons d’obéir à Macron, par la voix de la présidente de l’Assemblée nationale, qui demandent un « soutien inconditionnel » au gouvernement israélien","['israelien' 'israel' 'gaza' 'siege' 'gouvernement israelien'
 'droit international']",,,,,,
203,twitter,arnaultraphael,2023-10-10,P1_choc,LFI-NFP,"Pendant ce temps là en Europe les néo-nazis se baladent oklm… (ce samedi 7 octobre à Sofia, en Bulgarie).

Pas une réaction, ni des médias, ni de la classe politique. Ça en dit long sur la volonté des divers gouvernements occidentaux de la lutte contre l’antisémitisme.",['7 octobre' 'antisemitisme'],,,,,,
204,twitter,lachaudb,2023-10-10,P1_choc,LFI-NFP,"Merci à ma camarade @MathildePanot pour ses paroles fortes à l'Assemblée Nationale.
Condamnation de tous les crimes de guerre.
Compassion pour toutes les victimes.
Refus de la spirale de violence, des atrocités du Hamas, du siège de Gaza.
La France doit parler la voix de la paix",['gaza' 'hamas' 'siege' 'crimes de guerre'],,,,,,
205,twitter,mathildepanot,2023-10-28,P1_choc,LFI-NFP,"Nous, insoumis, n’aurons pas à rougir devant l’Histoire car face à l’horreur, nous n’aurons eu qu’un seul mot d’ordre : Cessez-le-Feu ! 

#Gaza",['gaza' 'cessez-le-feu'],,,,,,
206,twitter,matthiastavel,2023-10-19,P1_choc,LFI-NFP,"Au Parlement européen, les macronistes votent contre le cessez-le-feu et la position du secrétaire général de l'ONU !",['onu' 'cessez-le-feu'],,,,,,
207,twitter,legavrejerome,2023-10-20,P1_choc,LFI-NFP,"Pour Marine Tondelier, la priorité : taper sur Mélenchon et LFI. Priorité qu’elle partage avec le pouvoir, la droite, le RN, et d’autres… c’est vrai, ce n’est pas comme si un « nettoyage ethnique » dénoncé y compris par l’ONU était en cours à Gaza… Chacun son camp et ses priorités…",['gaza' 'onu'],,,,,,
208,twitter,guiraudind,2023-10-18,P1_choc,LFI-NFP,"🇵🇸 Les bombardements israéliens font vivre un enfer permanent aux civils. Ce soir nous apprenons qu’une mosquée aurait été détruite. Ici, une résidence toute proche d’un hopital est foudroyée. Quel est le but de ce massacre ? Quand s’arretera cette folie ?","['israelien' 'israel' 'israeliens' 'bombardement' 'civils' 'massacre'
 'bombardements']",,,,,,
209,twitter,aurelientache,2023-10-30,P1_choc,LFI-NFP,"🇵🇸 𝗥𝗔𝗦𝗦𝗘𝗠𝗕𝗟𝗘𝗠𝗘𝗡𝗧 𝗣𝗢𝗨𝗥 𝗟𝗘 𝗣𝗘𝗨𝗣𝗟𝗘 𝗣𝗔𝗟𝗘𝗦𝗧𝗜𝗡𝗜𝗘𝗡 📣

On se retrouve à 18h sur le parvis de la préfecture de Cergy pour appeler à la paix, à la fin du massacre du peuple palestinien et à un cessez-le-feu immédiat !",['palestinien' 'massacre' 'cessez-le-feu'],,,,,,
210,twitter,ugobernalicis,2023-10-30,P1_choc,LFI-NFP,"Ce midi, en sortant du train, j'ai été agressé verbalement et physiquement gare du Nord, au sujet de nos positions pour la paix dans le conflit israelo-palestinien.
Le bashing mediatico-politique y est pour beaucoup.
J'ai déposé plainte.
Je ne baisserai pas les yeux.
Jamais ✊️",['israel' 'palestinien'],,,,,,
211,twitter,pilatorene,2023-10-30,P1_choc,LFI-NFP,"La famine frappe Gaza.
Il n'y plus d'eau.
Les gazaouis vont crever en masse.
D'après @CarolineFourest ça doit être involontaire.
Quid des tenants du soutien inconditionnel ?

#FreePalestine",['palestine' 'gaza' 'famine'],,,,,,
212,twitter,louisboyard,2023-10-27,P1_choc,LFI-NFP,"À Gaza, un nouveau cap est encore passé dans l’horreur. 

Un déluge de feu saccage ce qu’il reste de la ville à l’approche d’une intervention militaire terrestre. 

Sur place, plus de réseau. Silence on massacre. 

C’est donc ça « le droit de se défendre » ?",['gaza' 'massacre'],,,,,,
213,twitter,arnaultraphael,2023-10-13,P1_choc,LFI-NFP,"La classe politico-médiatique française a fait le choix d’un alignement total sur l’extrême-droite française et israélienne.

Communiqué de la @jeune_garde :

[part 1/2] ⤵️",['israelien' 'israel' 'israelienne'],,,,,,
214,twitter,guiraudind,2023-10-14,P1_choc,LFI-NFP,"🤔 Pourquoi interpeller le journaliste @T_Bouhafs ??

Utiliser autant de policiers pour réprimer des manifestations pacifiques pour la palestine, alors que le risque terroriste est fort, est antidémocratique, un non-sens, et une mise en danger des français",['palestine'],,,,,,
215,twitter,nathalieoziol,2023-10-13,P1_choc,LFI-NFP,"+ de 1400 morts dans les bombardements à Gaza, 7000 blessés, coupures d’eau et d’électricité.
Honte au gouvernement français qui ne condamne pas ces massacres. La vie des Gazaouis ne vaut pas moins que celle des Israéliens. Honte à Macron qui refuse de porter la voix de la paix.","['israelien' 'israel' 'israeliens' 'gaza' 'bombardement' 'massacre'
 'bombardements']",,,,,,
216,twitter,emmanfernandes,2023-10-27,P1_choc,LFI-NFP,"Ce soir, l'armée israélienne a intensifié ses frappes ""d'une manière très significative"" & va ""étendre ses opérations terrestres"". Internet totalement coupé. Combien d'innocents vont périr dans ce blackout infernal? STOP au massacre, honte à ceux qui le soutiennent ! #Gazabombing",['israelien' 'israel' 'gaza' 'israelienne' 'armee israelienne' 'massacre'],,,,,,
217,twitter,arnaultraphael,2023-10-12,P1_choc,LFI-NFP,"D’autant plus que depuis qu’Erdogan est arrivé au pouvoir, les relations commerciales avec Israël ont explosées.

Face à l’extrême-droite d’Israël et de la Turquie : solidarité avec la Palestine et le Kurdistan 🇵🇸🌞",['israel' 'palestine'],,,,,,
218,twitter,s_legrain,2023-10-28,P1_choc,LFI-NFP,"Les macronistes, non contents d'interdire les manifestations, aimeraient aussi imposer aux agences de presse d'employer leurs mots et leur vision du monde. 

#Gazabombing",['gaza'],,,,,,
219,twitter,guiraudind,2023-10-30,P1_choc,LFI-NFP,"🇵🇸 Nettoyage ethnique à Gaza : en voici une nouvelle définition donnée par… les renseignements israéliens.

Ce document propose de déplacer tous les palestiniens de Gaza.. pour les placer dans des « villes de tentes », en Égypte. En France ça continue de jouer aux aveugles.

La véracité de ce document issu des renseignements israéliens est établie par le journal israélien Haaretz. Il s’agit d’une « suggestion parmis d’autres »… tirez en vos conclusions.",['palestiniens' 'israelien' 'israel' 'israeliens' 'gaza' 'palestinien'],,,,,,
220,twitter,yaelbraunpivet,2025-05-18,P7_cessez_feu,unknown,Ce qui se passe à Gaza est tragique. Il faut que cela cesse. L’entrée massive de l’aide humanitaire est une urgence. Chaque initiative politique ou diplomatique qui peut faire avancer la paix doit être soutenue.,['gaza' 'aide humanitaire'],,,,,,
221,twitter,arenasrodrigo_,2025-05-29,P7_cessez_feu,unknown,"LFI est pour une solution à 2 Etats ce qui implique l’existence de l’Etat d’Israël. Vous m’accorderez qu’avec le gouvernement Netanyahou, que je condamne, nous sommes loin de l’idéal porté par Yitzhak Rabin et Yasser Arafat que j’ai soutenu en leur temps. Je ne désespère pas.",['israel' 'netanyahou'],,,,,,
222,twitter,caroiteleonore,2025-10-13,P7_cessez_feu,unknown,"Immense soulagement après la libération, ce matin, de 20 otages #israéliens retenus depuis plus de deux ans dans la bande de #Gaza. 
C’est un espoir qui s’élève en faveur d’une paix durable dans la région. 
La #France y prendra toute sa part.",['israelien' 'israel' 'israeliens' 'gaza' 'otage' 'otages'],,,,,,
